1746069032 688
1746071564 645
1746071801 50
1746072829 302
1746073067 712
1746077259 913
1746077655 180
1746078287 769
1746079474 318
1746081373 248
1746081531 743
1746081768 539
1746083825 115
1746087147 479
1746088175 185
1746089441 769
1746089837 810
1746091498 413
1746091656 6
1746093159 240
1746094820 107
1746095849 732
1746096007 141
1746097114 402
1746101386 918
1746106686 899
1746107556 60
1746107714 912
1746110641 188
1746110720 769
1746112381 504
1746112540 261
1746112777 185
1746112935 652
1746115466 252
1746115545 74
1746118551 765
1746119105 374
1746119580 216
1746121320 12
1746121399 659
1746121636 286
1746121953 489
1746122427 215
1746123298 166
1746123772 837
1746123772 534
1746124168 251
1746127095 283
1746130180 287
1746130654 91
1746131050 271
1746135954 660
1746136983 915
1746138327 905
1746140068 594
1746142836 422
1746143232 761
1746143865 882
1746148848 447
1746149481 587
1746149956 845
1746151459 929
1746155651 409
1746156126 186
1746156838 239
1746157471 653
1746158894 698
1746160318 719
1746162059 598
1746163799 397
1746164194 261
1746166884 249
1746170048 526
1746170760 501
1746171630 850
1746174003 22
1746175902 678
1746177167 772
1746177484 496
1746178670 236
1746178670 768
1746179936 345
1746180332 149
1746181123 127
1746181993 812
1746183654 507
1746186581 418
1746187846 524
1746190378 813
1746190694 410
1746191090 734
1746192434 923
1746193305 88
1746195994 1
1746196073 568
1746196152 104
1746197497 200
1746198367 836
1746198446 550
1746200345 928
1746201136 550
1746201136 278
1746202955 938
1746203114 576
1746203746 74
1746204696 977
1746205566 892
1746206752 722
1746208334 859
1746209205 44
1746209442 69
1746209521 518
1746209600 675
1746210391 133
1746210866 906
1746213160 378
1746215137 334
1746215375 37
1746215928 875
1746216166 366
1746216799 65
1746217510 390
1746218460 237
1746221070 784
1746221545 593
1746222019 627
1746222573 986
1746225184 135
1746225342 664
1746228585 155
1746228901 448
1746230404 563
1746233173 326
1746233252 915
1746233648 527
1746234755 51
1746235625 322
1746241242 107
1746245118 28
1746245830 169
1746245988 578
1746247333 752
1746250101 848
1746251683 533
1746255085 57
1746255243 929
1746256350 853
1746258170 193
1746260780 451
1746260859 26
1746261492 577
1746262046 924
1746262916 460
1746263312 737
1746265289 9
1746266476 762
1746267030 489
1746267267 329
1746267346 527
1746267425 4
1746270273 346
1746270510 102
1746272804 162
1746273832 449
1746274940 603
1746276047 957
1746276285 317
1746276364 677
1746278262 576
1746281031 196
1746281506 424
1746281506 23
1746281901 705
1746283879 14
1746284670 664
1746286331 853
1746287359 664
1746289416 679
1746290207 647
1746291156 137
1746292817 145
1746292896 181
1746294716 453
1746294953 345
1746295032 97
1746298117 620
1746300174 683
1746300490 814
1746301044 810
1746304762 703
1746306819 973
1746306819 311
1746306977 10
1746308005 673
1746308084 623
1746308638 655
1746315204 636
1746316311 203
1746316707 163
1746318131 796
1746322402 924
1746323193 812
1746324538 985
1746326516 136
1746329522 177
1746329838 141
1746330154 283
1746332765 999
1746332765 334
1746333240 786
1746333872 894
1746334031 499
1746335534 998
1746336483 810
1746339093 589
1746339489 170
1746341071 880
1746341783 36
1746344472 870
1746345263 752
1746346687 639
1746346766 223
1746347004 669
1746348823 150
1746349060 889
1746352224 196
1746352936 575
1746354518 765
1746355705 564
1746356180 761
1746356892 234
1746358632 28
1746360056 642
1746365039 335
1746365514 484
1746365672 251
1746367096 134
1746370418 786
1746372871 518
1746375797 805
1746377775 820
1746378724 159
1746379120 493
1746382363 617
1746384420 278
1746384973 80
1746385765 727
1746386081 238
1746386318 190
1746387821 906
1746387979 983
1746388296 539
1746389799 665
1746391776 771
1746394782 103
1746403088 861
1746403958 290
1746404275 67
1746404749 464
1746406173 138
1746406252 728
1746406569 402
1746407281 857
1746408230 258
1746408467 522
1746408705 458
1746409258 380
1746410761 938
1746412502 551
1746412739 278
1746416773 418
1746417643 566
1746418593 598
1746419858 261
1746420017 932
1746421203 405
1746422231 890
1746422469 76
1746427215 558
1746427452 808
1746430221 63
1746431328 675
1746431487 396
1746433939 867
1746435600 929
1746436866 665
1746439318 581
1746441216 649
1746442957 45
1746443431 651
1746444539 353
1746444618 368
1746445251 291
1746448336 966
1746452133 959
1746452528 236
1746452924 860
1746455139 915
1746455376 751
1746456009 134
1746456167 989
1746460992 164
1746462100 850
1746463207 108
1746464315 735
1746468270 213
1746468428 882
1746470564 120
1746471909 686
1746471988 346
1746473174 374
1746474677 428
1746477446 863
1746479028 520
1746479424 989
1746481559 830
1746482192 888
1746482904 629
1746484724 329
1746485910 741
1746486543 844
1746487255 65
1746487255 841
1746488521 358
1746489628 842
1746491131 691
1746491210 108
1746491210 295
1746491685 230
1746492792 541
1746493583 957
1746495007 816
1746495956 612
1746496352 818
1746498013 88
1746500940 761
1746502285 56
1746504104 175
1746504341 75
1746504737 444
1746505132 43
1746505844 811
1746505923 185
1746506398 957
1746511144 386
1746512252 568
1746515099 145
1746516682 830
1746516840 784
1746519371 623
1746519371 403
1746521270 301
1746521270 367
1746521823 378
1746522219 804
1746523485 568
1746527993 281
1746528073 406
1746528389 919
1746530129 55
1746530287 516
1746532502 546
1746534638 147
1746535983 568
1746539463 456
1746539938 682
1746541441 730
1746541758 494
1746542628 721
1746542865 215
1746547928 281
1746551329 708
1746552357 447
1746554019 902
1746554177 294
1746554414 615
1746554731 370
1746556234 596
1746557183 682
1746559477 571
1746560584 938
1746560980 635
1746565251 391
1746567308 144
1746572450 624
1746574507 334
1746575377 551
1746577987 165
1746578778 977
1746579411 843
1746580202 222
1746580677 873
1746581072 81
1746586372 539
1746588903 335
1746589774 889
1746590169 466
1746593254 777
1746595786 522
1746597288 598
1746599345 915
1746600057 188
1746600215 217
1746600611 912
1746601085 405
1746603300 18
1746603379 659
1746604171 356
1746607176 405
1746607730 565
1746608126 41
1746609154 544
1746609708 554
1746612239 560
1746614612 612
1746614929 350
1746617539 331
1746618014 87
1746619596 699
1746620703 615
1746622364 297
1746624896 873
1746626952 659
1746626952 207
1746628139 816
1746629167 467
1746631540 349
1746632648 94
1746632806 14
1746634230 131
1746634388 203
1746634942 576
1746637631 694
1746638423 497
1746639055 766
1746639134 644
1746639451 440
1746640242 31
1746641270 758
1746642457 297
1746643327 282
1746643643 491
1746645225 116
1746646096 202
1746646412 472
1746648706 256
1746648785 823
1746649893 116
1746650130 117
1746652899 855
1746656300 576
1746661521 325
1746661679 509
1746662628 201
1746662707 608
1746662866 726
1746670301 24
1746670934 280
1746671488 56
1746672358 430
1746674494 744
1746675680 855
1746676076 760
1746676392 643
1746677737 503
1746677816 188
1746679161 14
1746680189 908
1746680348 79
1746682879 315
1746684540 469
1746686280 99
1746687546 430
1746687783 770
1746687942 252
1746688179 826
1746689682 378
1746691580 808
1746692530 29
1746692925 793
1746693795 364
1746693954 237
1746694507 328
1746696643 463
1746696722 26
1746699886 700
1746702180 934
1746704237 690
1746704395 72
1746706531 975
1746708904 406
1746709062 201
1746709774 530
1746716894 932
1746721086 843
1746721798 902
1746722747 391
1746722906 688
1746723380 208
1746723934 860
1746723934 179
1746724883 800
1746725911 791
1746730895 450
1746733426 209
1746736037 47
1746737540 528
1746738726 186
1746739596 489
1746740150 301
1746740229 972
1746740467 882
1746744343 264
1746746716 11
1746751146 469
1746753598 652
1746754468 197
1746755180 793
1746755338 682
1746756208 497
1746756683 507
1746756920 314
1746759056 473
1746760796 143
1746762774 436
1746763090 499
1746763802 303
1746764593 50
1746767362 955
1746767916 15
1746768944 20
1746769577 376
1746769735 228
1746770052 523
1746770368 704
1746771713 643
1746771950 354
1746773848 165
1746776143 820
1746776617 276
1746782154 472
1746786347 617
1746788483 473
1746790460 294
1746792675 817
1746797501 990
1746798133 132
1746798687 574
1746801298 692
1746802880 835
1746802959 491
1746807626 131
1746811502 43
1746812214 43
1746812451 134
1746813163 626
1746813163 637
1746814033 904
1746814350 853
1746814824 240
1746815141 851
1746818384 657
1746819254 163
1746819412 39
1746820124 946
1746821074 653
1746821944 868
1746823605 313
1746824871 430
1746824950 430
1746825266 996
1746831436 715
1746833651 133
1746835866 28
1746836499 840
1746836578 162
1746837369 740
1746838160 798
1746838318 340
1746838714 108
1746838793 960
1746839030 723
1746839821 574
1746841008 127
1746841561 515
1746841799 118
1746842669 579
1746843381 519
1746843539 71
1746844567 752
1746845754 804
1746845912 655
1746846624 137
1746849551 118
1746850026 416
1746851924 816
1746852557 683
1746853269 591
1746853427 367
1746853506 773
1746853902 731
1746855088 428
1746858094 862
1746859123 622
1746859281 674
1746859755 737
1746862208 549
1746863157 130
1746866084 522
1746868694 127
1746869564 133
1746869643 70
1746869802 64
1746869960 756
1746870593 446
1746870830 490
1746871305 954
1746871858 464
1746874864 546
1746876130 104
1746876921 279
1746879531 667
1746879531 117
1746880481 601
1746880876 128
1746881430 314
1746886967 940
1746889498 196
1746889973 243
1746891001 490
1746891555 532
1746893770 17
1746893928 907
1746896143 936
1746896381 974
1746896539 992
1746896934 513
1746898437 254
1746898595 919
1746899070 300
1746903737 887
1746903816 276
1746903816 550
1746903974 342
1746904607 619
1746905873 526
1746906743 835
1746908800 787
1746910224 546
1746910461 533
1746911173 300
1746915286 406
1746915524 705
1746915761 848
1746917818 139
1746918767 878
1746919479 343
1746920507 976
1746920824 515
1746923039 260
1746924779 155
1746925491 546
1746928892 926
1746929130 227
1746929367 457
1746929367 410
1746933638 151
1746938147 738
1746939650 994
1746941707 356
1746942419 358
1746943131 399
1746943131 888
1746944476 171
1746946295 50
1746948826 106
1746949776 324
1746951120 690
1746951516 663
1746953019 687
1746953810 214
1746956658 474
1746957370 736
1746957370 264
1746959585 449
1746966783 561
1746969393 693
1746969710 55
1746969710 750
1746972874 626
1746972953 531
1746973902 667
1746975010 478
1746975089 936
1746975247 280
1746975564 834
1746977304 675
1746979202 291
1746981655 983
1746981971 732
1746983790 580
1746985135 304
1746985689 82
1746987192 375
1746991622 889
1746992096 467
1746992334 444
1746993916 806
1746993995 823
1746995814 636
1746997950 167
1746999137 820
1746999769 731
1747000481 462
1747000560 787
1747002063 696
1747002301 471
1747003171 834
1747008945 935
1747009341 477
1747010923 170
1747011635 226
1747013059 752
1747013850 505
1747015748 985
1747016144 317
1747021207 6
1747022314 361
1747024054 407
1747024212 72
1747024924 437
1747025004 142
1747026981 231
1747027298 636
1747029750 59
1747032756 245
1747034021 429
1747036869 609
1747037739 693
1747040191 421
1747041774 714
1747042960 708
1747048497 379
1747051108 283
1747054193 80
1747055142 474
1747056566 596
1747057832 725
1747059493 235
1747064555 573
1747072308 208
1747073336 575
1747073336 978
1747074364 311
1747074839 249
1747075709 972
1747077845 496
1747079111 748
1747080218 58
1747080455 764
1747081167 527
1747082591 743
1747083461 888
1747085202 100
1747085281 106
1747086309 253
1747086784 341
1747086863 298
1747087021 356
1747087812 580
1747088049 631
1747089078 253
1747090027 955
1747091134 590
1747091688 617
1747093982 372
1747094378 720
1747098175 604
1747098887 825
1747100706 599
1747103237 361
1747104582 707
1747104582 362
1747104740 685
1747105452 709
1747106006 429
1747108063 275
1747113125 965
1747113204 582
1747113204 36
1747113758 569
1747115419 731
1747116764 802
1747117318 219
1747118663 300
1747122064 101
1747122697 518
1747123251 355
1747123488 554
1747128313 154
1747129658 130
1747130449 418
1747131398 701
1747134009 845
1747135512 490
1747135591 921
1747137173 253
1747137331 570
1747137489 902
1747137727 7
1747138439 824
1747139151 943
1747141049 831
1747142394 804
1747143422 319
1747143659 615
1747143897 996
1747145400 971
1747147852 645
1747148959 199
1747149197 714
1747151095 62
1747151253 81
1747153310 301
1747154576 232
1747155683 20
1747155841 677
1747162328 99
1747162407 445
1747162803 897
1747163119 46
1747163594 22
1747163910 62
1747164780 993
1747166204 679
1747166520 38
1747169289 756
1747170317 454
1747170555 796
1747170634 761
1747171504 275
1747173165 671
1747175697 404
1747175776 10
1747175934 459
1747177041 704
1747177516 179
1747177991 818
1747178386 346
1747180917 816
1747181076 630
1747181708 370
1747183449 194
1747183607 277
1747184082 737
1747184477 428
1747185585 848
1747185585 337
1747186534 694
1747187958 102
1747189302 302
1747189935 24
1747190093 607
1747190726 213
1747191438 529
1747192704 193
1747194128 380
1747194444 924
1747195631 198
1747199823 134
1747200061 737
1747200614 250
1747202355 449
1747203937 777
1747204965 66
1747205202 875
1747207338 711
